Row_ID,1 None,2 None,3 None,1 TGFB,2 TGFB,3 TGFB
Q68CQ7,3.69663549156933,3.10118032121185,3.20326948236486,4.20627913820571,3.90386563155994,3.70596210933658
P57721,1.98156150996971,1.18672585276008,2.33524301111266,3.30136198398872,1.14473230463243,2.64437117783398
Q99497,2.15721649714098,4.30243238763194,3.17546409557031,6.60899947090821,5.52799170004557,5.24818361919485
Q969Z0,4.13353681442914,2.9377440996599,3.59805056415663,4.41578324025479,3.25654916918391,4.24412017096939
P54687,4.28723831619485,3.6136597123499,4.62923452210911,3.87361133191221,3.74257630348088,4.5694501437259
O95573,4.53884695050529,4.9350366069508,6.32887270236997,4.90306584065821,4.91751917996517,4.85819036075383
O14974,6.30168007836441,4.10935473428138,6.00876477085391,4.64410005329723,4.61634793195098,4.49202617665084
Q8WUM4,5.05842165262289,5.86336661792495,5.94327901087246,6.17478553898716,6.06378510676728,6.03298435887234
Q8WUM0,2.9784087005535,3.1986288532639,4.12567129644073,4.24935065637603,6.78184064493167,3.44148160317486
P07237,8.0892608523117,7.90099347345925,7.98144890812838,7.5623215199076,7.88946036765718,8.04243311824356
P07942,6.33822414653987,5.91958131130183,6.09243846417258,5.58738116895428,5.68644482239167,5.58852967217031
P16070,7.61791384082954,7.63464917978109,8.07900618570617,7.86103449767241,7.39923800579741,7.38846990706225
Q13310,3.91310646309359,4.8239944544962,4.69672704348421,5.50131553210893,4.92757991948812,5.75609076814837
P46939,6.21316643188064,6.07711842115326,5.419620162843,5.17156812819285,5.22550679954942,5.52049212419286
Q9HCU5,4.79574457326619,4.89245940755197,4.84500365879426,4.89969719373524,3.92762249576123,4.10951721119766
P15313,4.23102875835435,2.33125262475538,1.82137672947077,1.4404947173137,1.93905615283759,2.86154483717345
Q9UG63,5.68815745744015,5.06887863190835,4.46391352116042,5.32125778931247,5.11687277180429,4.67264721649854
P11388,3.47928084896361,4.19384923217157,4.11333305931805,4.52858068885708,4.91294069478035,4.6150875346314
Q14683,4.75493701193608,4.34443979594261,5.40602346643152,5.17314436505503,4.28187934554424,3.99571968884977
P06493,5.30593861613827,4.41814627843098,4.97799567531974,5.40102775478138,5.49758843226506,5.23772912891817
Q13404,6.26004038684925,5.48110506120723,4.90793508113089,5.24700966749162,5.20349650261992,5.1933600549922
Q13409,4.82842267735987,4.86262928365069,3.33735878465424,4.52393047428844,4.58639539556816,3.88580593543173
Q9UPU9,4.0614213952514,4.07108535049337,4.17441112310139,3.48733527650165,4.68779809057507,4.34873779812839
P05787,2.12620112114948,2.18579722484439,3.98982212796986,2.53276496441012,2.25475967771059,2.16224162505922
P36405,2.75743185377691,4.43531845261931,4.46456058161197,4.95878499273015,4.7183881347654,4.5726770407234
P47914,4.74282652119701,6.25307081725998,3.77383400540579,4.34789703370103,4.87619197575386,4.89621759218325
Q9NXF1,4.66916485555273,4.52800070578942,4.82933367877996,4.83847263854566,3.77598023217578,3.98151154616353
Q6P996,4.83693869830559,4.0038359820102,4.29985775423586,4.29737577695581,4.53461851107959,4.87452409715683
Q9UBQ7,4.27789801864224,4.95254253558352,4.84753441911683,5.21367415473052,4.97647526017227,4.84121182805462
Q9UBQ0,3.40103833774338,5.65197860555686,5.65550986290461,5.82031025854198,5.73974779141191,5.91896048618879
P15289,4.55127160561635,3.85090995684917,2.61430595757619,3.7900204899012,3.17603586053346,3.3822464887933
P31323,3.19350925655402,2.93353733825393,3.31442386257289,1.53964675787612,3.18907737556378,0.937565006671641
Q01995,7.17856022929217,8.04283882331428,7.56025090133011,7.62114383254266,8.22539341474173,8.01750197364944
Q13547,4.61591614816447,4.2417338975565,5.03511305334831,5.12126427092154,4.85474848963515,3.60465901201458
P62241,7.89397547457642,7.90264716996213,7.7582582894487,7.54727587654881,7.53727329180767,7.16522336597717
Q9NY93,3.23081895968806,3.60698467068189,2.76778398674721,4.30980762497993,4.18576191996845,3.42344470812243
P62244,6.84157349541021,7.02248757061221,7.19803819271121,7.30294831499926,7.30036152171333,7.14801413078951
P04350,6.51626882779242,1.32083015676788,0.080715595085068,2.8007913592111,1.69022121855985,4.66883246552435
Q96F86,1.94341162151558,3.53379836253236,3.82892927639753,3.60084637011773,3.93851297634875,3.65674899625568
P50454,8.38487396308327,8.69521598381012,8.55778115071641,8.38278933460999,8.56333662197681,8.42869962885117
P62249,6.39297527309728,6.9083139979068,7.21966718943718,7.18532936641606,7.31328304624318,7.44986335734684
Q96A35,3.49376144377108,4.25807804316403,4.38964901068782,6.47025695022099,3.96774109258306,4.16572019724783
Q96L21,5.19229685341935,5.29224485895069,5.71422949294501,4.343106508494,5.30943094031518,3.69131558787993
P12236,5.3445732881557,4.17045563688541,7.29531448989547,6.9412766441021,6.98219608454275,7.35515443069151
P14209,3.25880474538911,5.24800765482543,5.9142809153973,6.09714851704025,4.59702513334714,6.03163182865922
P12235,1.80531682806608,2.8429739943785,3.29758246820815,4.30320963690699,3.30278253919441,2.79539483738964
Q96J02,4.76458420804024,3.48946038291776,3.84902065834488,4.19986021585808,2.55031707052863,3.14073016552958
Q8WWM7,4.88073431309159,5.38698053247873,3.69572212783107,5.28167164195808,4.86857480100819,3.29107242915926
Q9UP95,3.07484191053687,4.41332913481122,4.58050171072398,4.89875612138179,4.47723428547156,4.83619263350903
Q92900,5.0756465229956,5.91015396758968,5.80873453003058,6.13914445133752,6.15196713064449,5.70974703201565
P61201,5.3560180972629,5.40539058169727,6.0433382956664,6.00550935533215,5.40846187241854,5.03531530536993
Q96BM9,-0.188320739895008,-0.393495685674318,0.79626187348711,3.12582135376332,1.906707083131,2.04522631363279
Q13895,4.73720778502133,4.78767266400593,4.82232489458125,5.23224659245554,5.03138165771189,4.7866148549273
P34931,3.12398214567001,1.72487766271005,1.90795025135168,1.09607787746709,1.47807896146775,1.11829245798097
Q9ULC4,2.72849645070311,4.82272559095818,4.87788137306803,5.21399186685078,5.10652069593595,4.40662138863705
P34932,6.14001207725785,5.71241766731929,5.6427268537161,6.1203556528614,6.06344285651677,6.11989204099912
P51149,7.08653383485156,6.68078145388868,6.61540988525431,6.52481294033995,6.44733415197081,6.56238566314033
P51148,6.47598690739898,7.06318050448951,6.61851712466613,6.94002662368429,6.86464571904066,6.8402233287358
P05161,4.71897592613737,3.32486705603839,3.56763267719234,3.59070300575162,3.84307968722407,3.4274429767762
Q9H6R4,4.93569070337954,4.42770236689806,4.53183259698004,4.46124353618659,4.9484628439355,5.01620631653545
Q9NVD7,5.17625542721318,4.83281687020306,6.00855368928909,5.78589819281715,5.54016918950994,5.39717845526664
P55265,6.81712165089888,5.58351984713901,5.38030965646238,5.96588955231658,5.71843032281825,5.8515270923802
O00154,5.52034546807629,6.66534809120576,6.30605583002335,6.34787106540153,6.1467201234059,6.31778778110646
Q9P2E9,7.42226216298145,6.87110609650648,7.29850856678731,7.10382011188492,7.06086876700688,6.88268430740481
P30050,7.3476973327108,7.05022317143183,7.67346768590568,7.44264092599776,7.51394203357375,7.63379797853597
P11940,6.13459775313657,6.81138051758661,6.88099273003284,6.88018631832778,6.95659102802396,7.11031030549619
P29317,5.22277567942622,4.78854636063004,4.52563543149765,4.5702641970263,4.2744410274267,4.72075821838329
P35998,5.97392979632791,5.67249311225224,6.16536268398012,5.96085147006022,5.65997855744435,5.81024894341165
P55795,2.56630548608815,5.96010587444336,5.91438966026724,5.92265056971684,5.86509304600369,5.28243396712094
Q9BV57,5.63352452186458,5.0158186302803,4.57472155986676,4.95521483506123,5.27900428795323,4.29880037371256
Q86UE4,4.68722936122855,4.03068940709356,3.45391995007374,5.84678316499823,4.03125335664093,3.65489293281412
Q9NP66,3.04735757780209,4.91301643194486,2.91490699146549,3.1467707354031,2.54177010501011,2.33378645665392
P38117,3.62812958963302,3.57750203834393,1.91613117678924,3.89744453505538,3.22318124657917,3.15940710073188
Q9NNW7,3.96783011232714,4.10891201965656,3.46815703604586,4.04949775922402,4.67885983533672,4.67615542521255
P62861,4.99471163608348,6.10686033491041,5.23963927639586,6.66435591487996,7.018262452924,5.71555556222107
Q92890,3.85142944569506,3.14477545301521,4.70026327185176,4.91739936074623,5.11726035575222,4.88537300944063
Q92896,5.42908508798733,4.89589233473376,4.85419913513723,5.83308531224069,4.71250254698153,5.3106664629116
Q15018,5.90651463536115,5.54183740631365,5.41511297009248,5.58966604516171,6.30480150790216,5.84134262883037
P02786,6.31380564346242,6.25533350811499,6.35578467781783,6.45912689057592,6.12674496787297,6.241831057079
O95479,5.86925392589986,5.30092605253988,5.18138684500743,5.15814360976601,5.13655006850684,5.32047677747164
Q10567,4.07297053730233,6.36207573193644,5.60723300623638,5.11805795117045,5.85991888434283,5.69772486204238
Q9BTV4,6.1580032633291,6.01060264599254,5.01695888426551,6.37477638233401,5.93946943344488,5.30146295417423
P45974,6.7925559009128,6.5928155556578,6.74973872436469,6.81321749132548,6.28751754522497,6.56147891410756
O15143,4.55261036929458,6.25922554293596,6.40666072300587,6.52291533732754,6.12383959103367,6.40796013708162
O15144,7.33218295489266,7.59691090103188,7.65273741025247,7.43339704271189,7.17885470863268,7.26106850616267
Q9Y265,6.33974248621607,7.06899183262739,6.47902199587617,6.9639820551018,6.93432516550433,6.74019960610548
Q9Y262,5.93946829565618,5.44567220370775,5.72220911471758,6.03419602343765,5.84839266517019,5.6240370232444
Q08211,7.13823060020755,6.75683250097056,6.86435509354533,6.73906476502372,6.68790282575343,6.39969367407199
Q9Y4I1,4.62094751580926,7.91556390250974,3.4997495124732,4.61349872279207,5.15724440345076,3.72706292096438
Q01518,6.14019401378004,6.27624236767037,6.13058260551367,6.97849111618331,6.73193660449062,7.38376764699248
Q14997,4.21304960865092,3.50346024838546,3.71623070545135,4.4911725352055,6.07393169366946,6.10063362356961
P09661,4.04168250263094,5.46892572095624,5.42301734942077,5.29918853536909,5.11613643155255,5.06401570423679
Q8TAT6,4.86257618227297,5.39135775474682,5.00498610217691,4.53377562554558,5.14161915002761,5.33916272416709
P08243,4.64686022109723,5.47450095755229,4.35786167648427,5.94576222259188,5.35103108478868,5.5317491545943
Q9UNM6,5.91556249594722,6.31017718885734,6.66673535031591,6.37528823915267,6.44578272718442,6.43511348580865
P21589,5.60751904853018,7.07127936573342,6.95300090776056,6.94300883574924,6.62766385424276,6.93614058397887
Q7L523,5.35060223504194,4.80534046620677,4.71936409139689,4.88467709073732,4.66417525355317,4.21950928777308
Q9NRR5,2.85906668017515,2.45878615074141,1.70999216949678,2.7291614702438,2.42452665498412,2.53799240931419
Q92769,4.6735114832266,5.69892157152097,6.10239073123215,5.67982936086007,6.08464669508682,5.39398924043469
O95819,5.01548199768199,4.38035750076064,3.99373273130474,4.17807783558743,3.89763192956541,4.37535067712896
Q96AE4,6.86366293723934,5.1777022705377,5.93295077728341,5.35973516579918,5.43883500672495,5.72364563848617
O95817,6.11924736422051,6.1236345411494,6.22667322269709,6.29990100597832,5.93602382015185,6.14545781220166
Q92945,6.33098313984498,5.8211523157691,6.19040450017396,6.05013700125926,5.99367712895113,6.23898694132484
Q99798,4.98271890092583,5.53621740939784,5.72516529149479,5.74699371686052,6.21848157717046,5.99192589738394
Q96CT7,4.54218902661297,4.50594496882296,3.6963054861726,3.97332895995675,3.47559059514156,4.82861086818337
O43776,5.96761789164244,6.47565762718389,6.12906718681369,6.55101020729592,6.79475762631685,6.3529981138293
P10155,6.36579459642396,5.20271972690744,6.34248809218052,6.24423095909568,6.51520066033665,6.29963670936568
P52788,4.96585417034881,5.78704280378683,5.99285105124,5.95559487427346,4.84876315681354,4.97769826684359
P46087,5.64325691725128,5.09635836337874,4.30679195880266,5.01379774610403,5.07800459085689,5.10638305927393
P46734,3.18028408865482,5.40405331460476,5.4000224326446,5.66908677816344,5.63103442320321,5.42552488721908
Q8NHW5,4.23583378699009,4.28227312851587,2.53469644905167,4.0414302847108,3.29997863663813,3.09044666823813
P12109,6.79664594041036,6.22140043827156,6.16113203438538,6.05508510319532,5.66281668513237,5.89115575915326
Q58FF8,2.64778546028157,2.40389590760902,4.26043601120425,4.06989739665956,2.91350381996721,1.89252305260199
P43121,4.55941928261132,4.69780553103566,5.35538823228282,4.93889216853515,4.65810780381831,4.93221131713924
Q99805,4.48973914077097,5.45690177223784,3.69822678870188,3.68631136317557,3.19174722505983,5.25282794284608
Q58FF6,1.67659124296145,1.67817423590021,2.02902061362891,4.49987913149516,1.92193053373342,1.78129501764136
Q58FF7,1.62497643582181,2.31988631496045,3.00093070149872,2.01039483303186,1.72915518396518,2.45302738076768
Q58FF3,0.364435960897199,2.08037357895553,3.22484513278838,2.52303425544475,0.694230881616897,4.97863443516749
Q15907,5.14781788158095,5.05577224298468,5.48861089023523,5.31873981836786,5.46959036407862,4.98121996402432
O43175,5.55020546468229,5.68573548842331,5.68876483022667,6.37671224065947,6.16301918613874,5.90215477204765
O94851,4.26216392164678,5.71988220549371,4.82253286655601,5.22236293737221,5.5070341490199,5.2507399543106
O75306,2.81158306809579,2.74277710703713,3.91457360153782,4.18987099156913,4.08703488886183,4.28086862959426
Q13098,5.89069813966218,5.74470800075561,5.76604055328716,6.2618226193189,5.47794883075644,5.7708693479218
P26358,6.15518374065379,5.06208245312309,4.93140559331685,5.6278761137381,5.22484863088064,5.19835047613932
P26599,7.27651787879635,7.86274731059497,7.738688614052,7.70858801045483,8.12574240361581,7.78179032716778
O14964,4.53655962751967,3.9134884630306,4.74901009712675,5.43114784907757,4.49218785378832,4.6779397718654
O43399,4.56237589955028,5.76391799901877,6.45563111342061,6.02927485878038,6.1998523291493,5.82148641236197
P24844,7.04193022909825,7.16228183991084,4.71937999730324,7.18091173694461,7.30480384961786,7.80639170340331
O43390,6.64379393455355,5.19592397174758,5.57026192580281,6.12398024410635,5.7635879459059,6.03999318403111
P07954,3.22905544217793,5.79120097363821,4.98648947306821,5.51011932318224,5.96206796078642,5.46197788421999
Q9BQA9,6.01059673284471,4.70240188725679,5.05300539660294,4.4064568762419,3.49478736177883,4.09436498594998
P09874,7.1822074097322,5.45314973365249,5.39327738382175,5.16309087458263,5.73496757000244,5.162894781253
P23528,7.19003009764867,7.60813570534841,7.65928687954161,7.72881718914932,7.5038938029806,7.95704937555556
Q9BQA1,5.28637910752227,3.98152959678936,4.30132118577968,4.66124405615296,4.40178997672633,2.66849595094913
Q00839,6.96167292470642,7.09190218648241,7.00679196363319,7.19606956841147,7.45687968226509,6.95200960162497
P82650,3.83988152973286,3.5639446522372,3.48847860949813,3.90649716712085,4.10785433784716,4.03456195317733
Q14694,5.46388857305599,5.20081607375541,5.00991187987879,5.55982355117523,5.24065052283305,4.92698238706015
O43488,4.56725535232723,5.0779620762519,4.71035338139391,5.1986021643149,5.12660367949813,3.81620271111856
O60271,6.27070858036695,7.20358900665287,4.49090805501552,3.81434199588127,7.13081431417496,4.41589218128359
P26006,5.57739882631392,5.22291918785332,5.88619374812029,5.40591244100376,5.01440564313741,5.45562456930575
Q9ULT8,4.11829659586519,4.08610363732382,6.11377060946506,4.80204214696859,5.56654857808304,4.26081181593701
Q6PIU2,5.72356512211561,5.28894315349217,5.58933195658176,5.63506078879143,5.13595532011044,5.65095788366699
Q86Y46,0.761637068464107,1.06174666955008,3.1590111560239,2.35719349131685,0.930502567665747,0.386586457796523
P19367,6.0217789345634,6.57108978805098,6.80776080069948,6.32487214683751,6.42245062346228,6.43789447616711
O14818,5.14294898392579,6.27942152217841,5.87224412334865,5.94929609679504,6.13141558538989,6.25545075743989
Q15654,5.58638725811506,4.96082114604609,5.25186508027763,5.35898091921594,4.87943851804799,4.84960168217635
Q15650,5.04515363473696,3.92329863859946,3.5175912901229,4.95818285880169,4.4998714683104,5.25852243835537
Q13435,6.01262569905397,4.61343394532718,5.00665029832875,4.7658312284468,4.59435843030373,4.84591320786128
Q9UPT5,3.1062109651155,3.99799789818038,3.91511109421636,4.05802570954726,5.5118292573383,3.29052271360622
Q13439,6.95509569810372,5.24578591743115,6.3177726056508,6.06651361993343,5.44899691425727,5.38913672748881
Q8NC51,7.42665474214019,5.53021669125816,4.79384439499579,5.84358523719837,4.98212434196798,5.89411522189669
Q96HY6,4.36396047797048,4.02114473275375,4.02847258210149,4.90206976895028,4.54039724295343,5.93887574880744
Q92974,4.55141081825331,4.77596363334515,4.59901008176518,4.09192987446228,4.70514830038627,4.53381799442949
Q6DD88,5.06482860036944,6.02372172812145,6.50303085321744,6.58603782934476,6.01304290568044,6.11861744325112
P11117,4.72288971347983,4.26434260518664,3.36584039326609,2.86927263691535,3.83851932311577,4.18911888156867
P01116,2.88375318745263,3.27133367385931,3.19430924330319,4.46171132462777,3.77388877493659,4.51985803187895
P10620,5.30513033247088,6.92927626184065,5.16457458797729,4.31595536206606,5.57276898799488,4.90102712679882
Q9BRA2,2.99958932547921,4.98809032303931,4.94307441288776,4.67512484287619,4.7281242265626,4.40327774071705
Q27J81,5.67804732216867,5.79793235958396,5.58233749012216,5.462533161441,5.79929922339509,5.42985213580561
Q9UBP6,4.38932361386596,3.70877498856889,3.76883084081224,4.33034443578905,4.30142507965894,4.24374159315236
P06576,9.23700363583015,8.21375660684958,8.29801144155112,8.14096759791885,8.37147700389876,8.01804953243943
P60900,5.99881859207318,6.73201900211228,6.25054560709596,6.43314603252115,6.46613566720274,6.65122552904641
P11021,7.69471135696414,7.92834099029057,7.94300156785969,7.81667820917702,7.77698009671286,8.22955339444779
P12004,6.08552396198363,6.60184759091687,6.75388723022779,6.26155809079765,6.2195947992316,6.60882159909869
Q9H2P9,3.88300573642628,3.33486585659988,3.9322680448772,3.75373459758977,4.09270563166539,4.35261713512822
Q63ZY3,4.14311781002286,4.06479991061449,4.11735572677013,4.50286365174019,4.07390146741466,4.05756598121725
Q13885,6.35355360620526,7.25169389823517,7.21673936581054,7.23378216204238,7.0494087043176,7.1550493358066
O00148,5.81084538743057,5.15445175204352,4.42377256205009,5.29504501160053,5.57775915015994,5.28557418489025
Q96TC7,2.0607470805555,3.55541822795937,3.57222871179092,3.87419456955199,4.08752856639332,3.73567337616088
O43237,2.6265447612375,5.15945898708961,5.81144872047601,5.48686267857623,5.14272165724757,5.30238657122591
Q01814,2.69962734981678,2.99811489180542,2.22576652650923,2.79194848991106,1.05647042635233,2.31695372563454
Q5VYK3,4.41264813287152,5.13603036058863,5.07463742305014,4.75696718892634,5.44494725246994,4.9700647426943
P48643,6.50388003635885,7.14365388461859,7.43396904229499,7.22530134477694,7.5239177450732,7.68246560735147
Q15800,2.56613444363638,3.7283220591146,2.87486139677425,2.7546384529095,4.4619477241966,3.43454721962036
P55010,4.70400421510804,4.70880295988526,5.29603641159023,5.59445412159201,5.67493760471938,5.11377497579047
Q9NV70,5.61682244808585,4.55423903921601,4.12344037615154,3.34288474982206,4.82704842427002,4.48420614061513
P52209,6.60223782336865,6.5863882716585,6.7955084863525,6.6263577097427,6.30036152153027,6.53113144928195
P50213,5.20753146436077,3.69615101377688,5.33290673692265,4.73157909352298,4.39096682737571,3.29162193533187
P30048,5.39522763480845,6.41396218364086,6.80845467111163,6.5918731281612,5.98978112697917,6.35018028399163
Q16720,4.14640120414081,1.92387710073936,2.554331501289,4.14786535323081,2.94290483089108,1.38839352615122
Q8N8S7,4.09839955903167,5.08155261719741,5.48436941509703,5.76454532355101,5.4346539667545,5.76221623177831
P30041,8.03726839880277,7.78984342696426,8.03174554182835,7.62241972202655,7.70358065177797,7.96146346317086
P30043,4.6943983881265,4.97379613342832,5.94311053780604,5.62892235831414,5.35870692559926,5.75534551131193
P30044,3.40419942423904,5.78377282713887,5.68151151913019,5.41003039746068,5.88345770628587,6.09538582279362
P30046,4.844406013199,4.74014280191274,5.25535823202811,5.21017226585378,4.4773755603542,4.83799779390086
O14558,4.99570331163697,5.72647348374437,6.73256874337636,5.02472330603642,6.15691843567423,5.87575732201557
Q12931,5.45925249955217,5.02683772691142,5.45459103312016,4.78925084615779,4.52912122278736,5.01686609236656
Q9Y678,7.15040781802548,6.58449158471692,6.6353154418491,6.83443777754493,6.8115666804036,6.28006329703238
Q9Y679,3.16659815407221,2.42199602878963,2.00961613993325,2.76819813455836,2.75044658791176,2.30385652661106
P55786,6.77882851419492,6.43064885690524,6.2334347608691,6.18905948163103,6.19272774518383,6.537966970696
Q9BV20,3.73499472494609,3.79450689415611,3.36240091407481,3.73263912790214,4.01192750248979,3.86760519102404
P37837,6.8563551146739,6.78093303633159,7.81850540872459,7.36198760907307,7.28472652517537,6.84432437432409
Q9NP72,4.69345037363462,4.6653873273821,4.28205245314949,5.23772920079995,3.5902812329201,4.91254831465589
Q9UBB4,4.41823394002676,4.80101154699855,4.8718991705056,4.92744652055028,5.01012497777809,4.87498806902986
P13667,5.6038368355258,6.60152622920008,6.72873049228364,6.84917950429557,6.44803468204509,6.53401855818036
Q9Y696,5.96235273988726,6.95407201336439,7.02341019747244,6.84644413712752,6.30668359277491,6.46965598659216
Q9Y697,3.10372534128409,4.16407718451228,4.36551431388365,4.54970077168509,4.18198678460019,4.10055522598549
P35749,6.78893679025336,5.71596612901706,7.02155212019118,6.98468956542889,5.09529443387459,4.61973665918281
O15056,5.83668859574542,4.28445193492764,3.67226370807487,3.59265532558746,4.2551022427607,4.86976743069533
O00567,4.67144140079908,4.78541979412169,5.02074115836443,4.95130128715344,5.39847168010882,5.20195798892312
Q9C0C2,4.11212650491575,3.83654244063618,4.20986571393975,3.92312902920091,4.11831590450553,4.07395964538308
Q00587,3.86449388809232,2.99203904672615,2.26264152121001,3.53243051254521,3.25392554609511,2.670558673836
Q15008,7.18977955795068,6.50989237848726,6.66875908643899,6.47253726122749,6.47822569108494,6.3299655177106
O00764,4.39719740727157,4.47024638301029,4.87667203273443,5.19758217844739,4.40098995922055,4.80826760936706
P39656,7.16343740436403,7.14140467535094,6.79853718797021,6.71324016547869,6.80026728373478,6.7820751364566
Q12849,3.00197984961441,4.6186937758204,4.4394905910086,4.16089110977591,4.77951618521664,5.35281262367816
Q9BTW9,5.92024460724053,3.937245453026,3.72101596563995,4.30479080771679,4.16719885879014,3.83149663458314
P78330,2.96115359421328,3.02586259499808,2.64917571585138,1.65159855320372,3.29545463229492,2.89999006085689
P18085,7.16518412369829,6.71575736487679,5.8446581534034,6.5653517810715,6.98373500694562,7.091736228939
O75828,4.4232946777563,3.33051757950137,2.90160113272514,3.71406943767055,2.86622212701019,3.21732866056478
Q08209,4.66465865242095,5.16588501373521,4.79346211013842,3.86623918591246,4.05879739056237,4.24248469093111
O75533,4.85026709914996,5.69036567695375,5.75168336863631,5.80971756203015,5.72425097627438,5.47167247335014
O75534,4.48387574312842,4.24251558569767,5.5991431307259,5.23686541197606,4.99588226481477,4.36870980283488
P09651,7.14785042293091,7.31667282899866,7.97926525611092,7.55282474112121,8.01200399292929,8.0007566669689
Q8NFV4,4.30543776109233,4.03071924489905,4.45254023883355,4.84129497338527,3.75198161656194,4.47702078238714
P68104,8.27053290418031,8.47575602922937,8.19967376986505,7.95719172099484,8.11797213598107,7.75014175905702
P27635,6.25880180559178,6.03333381225422,5.16227079921607,6.17993813346218,5.80861609325544,6.35773796200568
O43837,5.03089856282218,5.51856544249843,5.51241770824518,5.61702697975464,5.69612681489021,5.35415638871129
Q92930,2.76298081534257,3.28237755292917,3.65013956565853,3.24870451102087,3.04483131229125,2.81332964652403
Q13153,5.94935292438987,2.64043985289263,3.77065133205051,2.03046162869712,0.446596496371926,1.56241584937364
Q13155,5.47367615909281,4.44841102147491,4.69105874370175,3.87114993173067,4.84702123271113,4.32404822277333
Q14195,5.20747358671814,5.41020559082488,5.61823676235068,6.05337505265236,5.67386110771941,5.81784520009409
Q14203,6.86678521900294,7.00111025287472,6.69014267520786,6.64423413646413,6.3995011540881,6.80994748562524
P62899,7.07211173378745,7.76783302084045,7.21834777409058,7.62631876082361,7.48046941424652,7.35041606226372
P00338,6.93928579613472,7.80094922566155,6.99369585032036,7.94276027858612,7.96649117686877,7.34612355616777
Q9UKU6,3.63200235466434,2.53885620260164,3.56881222882528,3.84746879855115,4.10678394193695,3.96691710836988
Q58FG1,0.856629025821729,3.82381079682051,4.21873993416476,2.55243833071816,2.94779125406961,1.53550608136851
Q58FG0,3.09951619095295,3.62161204124861,1.86161042751292,3.37438097831913,3.47120751878211,2.81934724930799
P68032,8.4668406076955,7.43989574958207,7.05120127951748,7.76973013093841,7.67073429202976,-0.534551487822671
P07814,5.17655423281581,5.93098047102518,6.07609064726934,6.19119210913225,5.99933847795402,6.00633417049947
O43169,2.20640700708916,3.93889987188387,4.10214597526042,3.79731574388162,4.09282496734214,4.02297606529191
P22102,6.20958917435273,4.15244215351335,5.15106657216055,4.73884651502769,4.86164531412188,4.45747896553845
O75643,6.60030877804264,5.89237731125884,6.16055683942854,6.22136625341217,6.05357408402166,5.91742518710258
P14649,3.53981990167085,0.323040884886761,1.65350508431773,2.16581644109781,2.43694328711464,2.27393308781163
Q96K37,3.74276766768234,3.57043827020231,3.30251357498668,3.64673085071659,4.02168167281439,4.14947432925752
P04040,5.52621178636883,5.08032072785261,5.17825871056702,5.67141814775015,5.1567515323895,4.67727727192298
P32322,4.84384955714945,4.09207793399521,4.22400114228262,4.96102631238908,4.52244086392579,4.54958420137137
Q13085,5.19043626507882,4.9092048607642,4.83121320653973,4.42111835676767,5.14734788298364,4.71512426291889
O43765,2.59324649143962,3.53349657281244,4.33934547083123,5.40024044791847,3.57670328696071,3.71931079186012
Q02978,5.26834792360578,5.31348691592983,5.41530978497646,4.95901506931959,5.47699602461116,4.97516342663189
Q86YN1,4.61314093906114,3.91930736350197,4.93547339582441,3.67408690581584,4.39998785120877,4.44214546481519
Q14738,3.91567437373388,6.76109127183003,2.44956258687272,5.01527495535203,4.83449389830033,5.86789274633073
P61106,7.05280019028669,7.20299612162418,7.31387116501004,7.00489067298986,7.38311338785883,6.77046472746541
Q13330,2.9846932248581,4.80934340364794,3.44851999765449,3.76921510803868,4.15793414017944,3.87720584759096
Q5JS54,3.72355447146409,3.04453200608555,3.95612873516678,4.22340892536139,2.76610486570329,3.07876252908881
P60660,7.07779690820633,7.53853317486988,7.18813312836571,7.68056969401397,7.66926549434784,7.81508942621419
P46940,6.98513485456896,7.26714658214213,7.43215265260482,7.02885205556299,7.19059793649152,7.24107798745558
O43491,5.27923771094613,5.63477146222183,6.19506609885337,5.73488616061805,5.28279416107785,5.13013227976872
P27361,3.46435773529547,4.84595297890261,4.32856603909765,5.03560928345591,5.13774408743535,4.25960800532584
Q8IWT6,3.57977298217632,3.47979612728312,3.61130683484519,4.52540469726543,4.44412404928715,5.78245652194511
O60264,4.22891738900474,4.17822539219956,5.26381461432309,5.12768264414206,3.85700283773874,6.08466326823407
P60468,6.09145213132726,5.79800540209803,5.18002816614433,5.11446000415093,5.67173959279834,5.47690182081187
P11586,4.52259251381975,6.27359944162987,5.77340408113008,6.22698281586443,5.86417389122981,6.441695422926
P61353,5.98628139385361,6.57669929631243,6.39848025802024,6.85205734800008,6.2324725393815,6.79817343809015
Q9HDC9,6.83214573326174,6.42662564267037,5.88077322998163,6.74298595110617,6.62228319673632,5.71749636458606
P38919,4.8457296729768,5.64361368525149,5.72430267949874,5.94217941446146,5.90288629959761,5.55890136122335
Q15019,7.49862237111688,7.0396142205079,7.53204777948048,7.33613866561611,6.96605916228293,7.29241772367598
Q15645,2.76559835571879,4.91784811476243,4.60625800091394,4.98324862884208,4.59478747672798,4.85688013869044
Q16352,3.00105223407498,4.14577677277217,5.39371512267275,2.23119860716298,2.49084655051748,4.58475224205314
P62318,6.32839563653782,6.41645639795059,6.84899442568929,6.79424458358667,6.58906659075208,6.48739666144157
P62316,1.23638328045555,5.43199371477895,5.51469723097371,5.09120393397892,4.69445728637356,4.85579957583465
P62314,6.32436450574097,4.96670474617854,6.22916455306059,6.39304693147487,6.27644112062592,5.92342767718495
